⛵  港•澳•台,#genre#
CCTV16,https://live.goodiptv.club/api/bestv.php?id=cctv16hd4k/15000000
CCTV4K,https://live.goodiptv.club/api/bestv.php?id=cctv4k/15000000
欢笑剧场,https://live.goodiptv.club/api/bestv.php?id=hxjc4k/15000000
CCTV1,https://live.goodiptv.club/api/bestv.php?id=cctv1hd8m/8000000
CCTV2,https://live.goodiptv.club/api/bestv.php?id=cctv2hd8m/8000000
CCTV3,https://live.goodiptv.club/api/bestv.php?id=cctv38m/8000000
CCTV4,https://live.goodiptv.club/api/bestv.php?id=cctv4hd8m/8000000
CCTV5,https://live.goodiptv.club/api/bestv.php?id=cctv58m/8000000
CCTV5+,https://live.goodiptv.club/api/bestv.php?id=cctv5phd8m/8000000
CCTV6,https://live.goodiptv.club/api/bestv.php?id=cctv6hd8m/8000000
CCTV7,https://live.goodiptv.club/api/bestv.php?id=cctv7hd8m/8000000
CCTV8,https://live.goodiptv.club/api/bestv.php?id=cctv8hd8m/8000000
CCTV9,https://live.goodiptv.club/api/bestv.php?id=cctv9hd8m/8000000
CCTV10,https://live.goodiptv.club/api/bestv.php?id=cctv10hd8m/8000000
CCTV11,https://live.goodiptv.club/api/bestv.php?id=cctv11hd8m/8000000
CCTV12,https://live.goodiptv.club/api/bestv.php?id=cctv12hd8m/8000000
CCTV13,https://live.goodiptv.club/api/bestv.php?id=cctv13xwhd8m/8000000
CCTV14,https://live.goodiptv.club/api/bestv.php?id=cctvsehd8m/8000000
CCTV15,https://live.goodiptv.club/api/bestv.php?id=cctv15hd8m/8000000
CCTV16,https://live.goodiptv.club/api/bestv.php?id=cctv16hd8m/8000000
CCTV17,https://live.goodiptv.club/api/bestv.php?id=cctv17hd8m/8000000
欢笑剧场,https://live.goodiptv.club/api/bestv.php?id=hxjc8m/8000000
劲爆体育,https://live.goodiptv.club/api/bestv.php?id=jbtyhd8m/8000000
快乐垂钓,https://live.goodiptv.club/api/bestv.php?id=klcd8m/8000000
金鹰纪实,https://live.goodiptv.club/api/bestv.php?id=jyjs8m/8000000
戏曲精选,https://live.goodiptv.club/api/bestv.php?id=xqjx8m/8000000
东方影视,https://live.goodiptv.club/api/bestv.php?id=dfyshd8m/8000000
五星体育,https://live.goodiptv.club/api/bestv.php?id=wxtyhd8m/8000000
七彩戏剧,https://live.goodiptv.club/api/bestv.php?id=qcxjhd8m/8000000
全纪实,https://live.goodiptv.club/api/bestv.php?id=qjshd8m/8000000
生活时尚,https://live.goodiptv.club/api/bestv.php?id=shss8m/8000000
新视觉,https://live.goodiptv.club/api/bestv.php?id=xsjhd8m/8000000
游戏风云,https://live.goodiptv.club/api/bestv.php?id=yxfy8m/8000000
热门综艺,https://live.goodiptv.club/api/bestv.php?id=rmzy8m/8000000
超级体育,https://live.goodiptv.club/api/bestv.php?id=qcsj8m/8000000
健康养生,https://live.goodiptv.club/api/bestv.php?id=jkys8m/8000000
百变课堂,https://live.goodiptv.club/api/bestv.php?id=bbkt8m/8000000
看天下精选,https://live.goodiptv.club/api/bestv.php?id=ktxjx8m/8000000
华语影院,https://live.goodiptv.club/api/bestv.php?id=hyyy8m/8000000
电竞天堂,https://live.goodiptv.club/api/bestv.php?id=djtt8m/8000000
青春动漫,https://live.goodiptv.club/api/bestv.php?id=qcdm8m/8000000
宝宝动画,https://live.goodiptv.club/api/bestv.php?id=bbdh8m/8000000
星光影院,https://live.goodiptv.club/api/bestv.php?id=xgyy8m/8000000
谍战剧场,https://live.goodiptv.club/api/bestv.php?id=dzjc8m/8000000
全球大片,https://live.goodiptv.club/api/bestv.php?id=qqdp8m/8000000
热门剧场,https://live.goodiptv.club/api/bestv.php?id=rmjc8m/8000000
卡酷少儿,https://live.goodiptv.club/api/bestv.php?id=kkse8m/8000000
纪实科教,https://live.goodiptv.club/api/bestv.php?id=dajs8m/8000000
茶频道,https://live.goodiptv.club/api/bestv.php?id=cpdhdavs8m/8000000
足球高清,https://live.goodiptv.club/api/bestv.php?id=zqpd8m/8000000
炫动卡通,https://live.goodiptv.club/api/bestv.php?id=hhxd8m/8000000
东方财经,https://live.goodiptv.club/api/bestv.php?id=dfcjhd8m/8000000
都市剧场,https://live.goodiptv.club/api/bestv.php?id=dsjc8m/8000000
动漫秀场,https://live.goodiptv.club/api/bestv.php?id=dmxc8m/8000000
法治天地,https://live.goodiptv.club/api/bestv.php?id=fztd8m/8000000
金色学堂,https://live.goodiptv.club/api/bestv.php?id=jingsepd8m/8000000
魅力足球,https://live.goodiptv.club/api/bestv.php?id=mlyyhd8m/8000000

📡  卫视,#genre#
浙江卫视,http://125.210.152.19:9120/live/hzgq-zjwsgq-h264.m3u8
湖南卫视,http://125.210.152.19:9120/live/hzgq-hnwsgq-h264.m3u8
江苏卫视,http://125.210.152.19:9120/live/hzgq-jswsgq-h264.m3u8
北京卫视,http://125.210.152.19:9120/live/hzgq-bjgqws-h264.m3u8
东方卫视,http://125.210.152.19:9120/live/hzgq-dftvgq-h264.m3u8
广东卫视,http://125.210.152.19:9120/live/hzgq-gdwsgq-h264.m3u8
河南卫视,http://125.210.152.19:9120/live/hzgq-henanwsgq-h264.m3u8
河北卫视,http://125.210.152.19:9120/live/hzgq-hbwsgq1-h264.m3u8
安徽卫视,http://125.210.152.19:9120/live/hzgq-ahwsgq-h264.m3u8
湖北卫视,http://125.210.152.19:9120/live/hzgq-hbwsgq-h264.m3u8
江西卫视,http://125.210.152.19:9120/live/hzgq-jxwsgq-h264.m3u8
山东卫视,http://125.210.152.19:9120/live/hzgq-sdwsgq-h264.m3u8
深圳卫视,http://125.210.152.19:9120/live/hzgq-szwsgq-h264.m3u8
天津卫视,http://125.210.152.19:9120/live/hzgq-tjwsgq-h264.m3u8
云南卫视,http://125.210.152.19:9120/live/hzgq-ynwsgq-h264.m3u8
重庆卫视,http://125.210.152.19:9120/live/hzgq-cqwsgq-h264.m3u8
吉林卫视,http://125.210.152.19:9120/live/hzgq-jlwsgq-h264.m3u8
黑龙江卫视,http://125.210.152.19:9120/live/hzgq-hljwsgq-h264.m3u8
辽宁卫视,http://125.210.152.19:9120/live/hzgq-lnwsgq-h264.m3u8
北京卫视,http://222.71.90.218:8888/newlive/live/hls/18/live.m3u8
东方卫视,http://222.71.90.218:8888/newlive/live/hls/19/live.m3u8
浙江卫视,http://222.71.90.218:8888/newlive/live/hls/20/live.m3u8
江苏卫视,http://222.71.90.218:8888/newlive/live/hls/21/live.m3u8
湖南卫视,http://222.71.90.218:8888/newlive/live/hls/22/live.m3u8
广东卫视,http://222.71.90.218:8888/newlive/live/hls/23/live.m3u8
深圳卫视,http://222.71.90.218:8888/newlive/live/hls/24/live.m3u8
黑龙江卫视,http://222.71.90.218:8888/newlive/live/hls/25/live.m3u8
山东卫视,http://222.71.90.218:8888/newlive/live/hls/26/live.m3u8
湖北卫视,http://222.71.90.218:8888/newlive/live/hls/27/live.m3u8
安徽卫视,http://222.71.90.218:8888/newlive/live/hls/28/live.m3u8
东南卫视,http://222.71.90.218:8888/newlive/live/hls/29/live.m3u8
江西卫视,http://222.71.90.218:8888/newlive/live/hls/30/live.m3u8
辽宁卫视,http://222.71.90.218:8888/newlive/live/hls/31/live.m3u8
天津卫视,http://222.71.90.218:8888/newlive/live/hls/32/live.m3u8
云南卫视,http://222.71.90.218:8888/newlive/live/hls/39/live.m3u8
广西卫视,http://222.71.90.218:8888/newlive/live/hls/40/live.m3u8
吉林卫视,http://222.71.90.218:8888/newlive/live/hls/41/live.m3u8
宁夏卫视,http://222.71.90.218:8888/newlive/live/hls/42/live.m3u8
青海卫视,http://222.71.90.218:8888/newlive/live/hls/43/live.m3u8
西藏卫视,http://222.71.90.218:8888/newlive/live/hls/44/live.m3u8
陕西卫视,http://222.71.90.218:8888/newlive/live/hls/45/live.m3u8
内蒙古卫视,http://222.71.90.218:8888/newlive/live/hls/46/live.m3u8
新疆卫视,http://222.71.90.218:8888/newlive/live/hls/47/live.m3u8
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
南方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel13/1080p.m3u8
西藏卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
大湾区卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
延边卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
康巴卫视,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8
康巴卫视,http://111.202.12.159:8080/3zvkK28/1000/live.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8?
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
南方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
西藏卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
延边卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
江苏卫视,https://live.goodiptv.club/api/bestv.php?id=jswshd8m/8000000
广西卫视,https://live.goodiptv.club/api/bestv.php?id=gxwshd8m/8000000
四川卫视,https://live.goodiptv.club/api/bestv.php?id=scwshd/8000000
湖南卫视,https://live.goodiptv.club/api/bestv.php?id=hunanwshd8m/8000000
浙江卫视,https://live.goodiptv.club/api/bestv.php?id=zjwshd8m/8000000
东方卫视,https://live.goodiptv.club/api/bestv.php?id=dfwshd8m/8000000
北京卫视,https://live.goodiptv.club/api/bestv.php?id=bjwshd8m/8000000
天津卫视,https://live.goodiptv.club/api/bestv.php?id=tjwshd8m/8000000
辽宁卫视,https://live.goodiptv.club/api/bestv.php?id=lnwshd8m/8000000
安徽卫视,https://live.goodiptv.club/api/bestv.php?id=ahwshd8m/8000000
黑龙江卫视,https://live.goodiptv.club/api/bestv.php?id=hljwshd8m/8000000
广东卫视,https://live.goodiptv.club/api/bestv.php?id=gdwshd8m/8000000
深圳卫视,https://live.goodiptv.club/api/bestv.php?id=szwshd8m/8000000
湖北卫视,https://live.goodiptv.club/api/bestv.php?id=hubeiws8m/8000000
吉林卫视,https://live.goodiptv.club/api/bestv.php?id=jlwshd8m/8000000
山东卫视,https://live.goodiptv.club/api/bestv.php?id=sdws8m/8000000
江西卫视,https://live.goodiptv.club/api/bestv.php?id=jxws8m/8000000
河南卫视,https://live.goodiptv.club/api/bestv.php?id=hnwshd8m/8000000
河北卫视,https://live.goodiptv.club/api/bestv.php?id=hbwshd8m/8000000
甘肃卫视,https://live.goodiptv.club/api/bestv.php?id=gswshd8m/8000000
重庆卫视,https://live.goodiptv.club/api/bestv.php?id=cqws8m/8000000
东南卫视,https://live.goodiptv.club/api/bestv.php?id=dnwshd8m/8000000
云南卫视,https://live.goodiptv.club/api/bestv.php?id=ynwshd8m/8000000
贵州卫视,https://live.goodiptv.club/api/bestv.php?id=gzwshd8m/8000000
海南卫视,https://live.goodiptv.club/api/bestv.php?id=hainanwshd8m/8000000
浙江卫视,https://live.goodiptv.club/api/ghyx.php?id=ZheJiangHD_6000
北京卫视,https://live.goodiptv.club/api/ghyx.php?id=BTV1HD_6000
广西卫视,https://live.goodiptv.club/api/ghyx.php?id=GuangXiHD_6000
辽宁卫视,https://live.goodiptv.club/api/ghyx.php?id=LiaoNingHD_6000
安徽卫视,https://live.goodiptv.club/api/ghyx.php?id=AnHuiHD_6000
江苏卫视,https://live.goodiptv.club/api/ghyx.php?id=JiangSuHD_6000
东方卫视,https://live.goodiptv.club/api/ghyx.php?id=DongFangHD_6000
东南卫视,https://live.goodiptv.club/api/ghyx.php?id=FuJianHD_6000
湖南卫视,https://live.goodiptv.club/api/ghyx.php?id=HuNanHD_6000
湖北卫视,https://live.goodiptv.club/api/ghyx.php?id=HuBeiHD_6000
广东卫视,https://live.goodiptv.club/api/ghyx.php?id=GuangDongHD_6000
广西卫视,https://live.goodiptv.club/api/ghyx.php?id=GuangXiHD_6000
深圳卫视,https://live.goodiptv.club/api/ghyx.php?id=ShenZhenHD_6000
四川卫视,https://live.goodiptv.club/api/ghyx.php?id=SiChuanHD_6000
山东卫视,https://live.goodiptv.club/api/ghyx.php?id=ShanDongHD_6000
河南卫视,https://live.goodiptv.club/api/ghyx.php?id=HeNanHD_6000
河北卫视,https://live.goodiptv.club/api/ghyx.php?id=HeBeiHD_6000
江西卫视,https://live.goodiptv.club/api/ghyx.php?id=JiangXiHD_6000
天津卫视,https://live.goodiptv.club/api/ghyx.php?id=TianJinHD_6000
重庆卫视,https://live.goodiptv.club/api/ghyx.php?id=ChongQingHD_6000
黑龙江卫视,https://live.goodiptv.club/api/ghyx.php?id=HeiLongJiangHD_6000
吉林卫视,https://live.goodiptv.club/api/ghyx.php?id=JiLinWeiShiHD_6000
海南卫视,https://live.goodiptv.club/api/ghyx.php?id=LvYouWeiShiHD_6000
三沙卫视,https://live.goodiptv.club/api/ghyx.php?id=SanShaHD2_6000
陕西卫视,https://live.goodiptv.club/api/ghyx.php?id=ShanXiHD2_6000
云南卫视,https://live.goodiptv.club/api/ghyx.php?id=YunNanHD2_6000
甘肃卫视,https://live.goodiptv.club/api/ghyx.php?id=GanSuHD2_6000
内蒙古卫视,https://live.goodiptv.club/api/ghyx.php?id=NeiMengGuHD_2000
山西卫视,https://live.goodiptv.club/api/ghyx.php?id=ShanXiHD_2000
兵团卫视,https://live.goodiptv.club/api/ghyx.php?id=BTTVHD_2000
贵州卫视,https://live.goodiptv.club/api/ghyx.php?id=GuiZhouHD_2000
青海卫视,https://live.goodiptv.club/api/ghyx.php?id=QingHaiHD_2000
西藏卫视,https://live.goodiptv.club/api/ghyx.php?id=XiZangHD_2000
新疆卫视,https://live.goodiptv.club/api/ghyx.php?id=XinJiangHD_2000
厦门卫视,https://live.goodiptv.club/api/ghyx.php?id=XiaMenHD_2000
宁夏卫视,https://live.goodiptv.club/api/ghyx.php?id=NingXiaHD_2000

🌈  4K,#genre#
CCTV4K,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000266303.m3u8
CCTV4K,http://117.184.239.60/liveplay-kk.rtxapp.com/live/program/live/cctv4k/15000000/mnf.m3u8
CCTV4K,http://114.132.210.86:8765/telegram@feiyangdigital-bestv-cctv4k.m3u8
CCTV4K,http://159.75.85.63:8654/telegram@feiyangdigital-gudou-cctv4k.m3u8
CCTV4K,http://114.132.210.86:8765/telegram@feiyangdigital-cqyx-cctv4k.m3u8
CCTV4K,http://159.75.85.63:8654/telegram@feiyangdigital-ysp-cctv4k.m3u8
CCTV4K,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8   
CCTV4K,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8?zzhongd   
纯享4K,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8 
纯享4K,http://39.135.138.58:18890/PLTV/88888888/224/3221225786/index.m3u8
纯享4K,http://39.135.138.59:18890/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225786/index.m3u8
欢笑剧场4K,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8 
爱上4K,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001709/index.m3u8?virtualDomain=yinhe.live_hls.zte.com 
4K超高清电影,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/emdy4k_8000.m3u8 
4K超高清电影,http://159.75.85.63:5681/sxg.php
4K影视,http://159.75.85.63:5828/4kys.php
爱自然,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
BesTV4K,http://[2409:8087:5e01:34::30]:6610/ZTE_CMS/00000001000000060000000000000202/index.m3u8?IAS
咪咕体育,http://117.136.156.66:80/000000001000/3000000010000005180/index.m3u8
咪咕体育,http://117.136.156.71:80/000000001000/3000000010000005180/index.m3u8
咪咕体育,http://117.136.156.35:80/000000001000/3000000010000005180/index.m3u8
芒果娱乐4K,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226887/index.m3u8?servicetype=1
苏州4K,http://1972762443.cloudvdn.com/a.m3u8?domain=liveshowbak2.kan0512.com&player=TsoAAKTAB9juCfgW&secondToken=secondToken%3Aquo0xZnAeUUm47BcklXb7ffCum8&streamid=ksz-norecord%3Aksz-norecord%2Fcsztv4k_4k&v3=1 
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8 
北京IPTV,http://221.179.217.76/PLTV/88888888/224/3221226550/1.m3u8
南国都市,https://justsometime.gztv.com/sec/shenghuos.m3u8
河南4K,http://[2409:8087:4400:20:1:a0f:12:33]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8
ZZ4000,http://muzzik-live.morescreens.com/mts-a6/playlist.m3u8
MTV,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master_2400.m3u8
Loupe 4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8

🎥  影视,#genre#
HBO2,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
黑莓电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8
黑莓电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225718/index.m3u8
黑莓电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225764/index.m3u8
黑莓电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225769/index.m3u8
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
票房电影,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8
怀旧影院,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c51_lb_109_600_t10/c51_lb_109_600_t10.m3u8
五星影院,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_183_600_t10/c56_lb_183_600_t10.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC高清电影,http://222.132.191.125:9901/tsfile/live/1010_1.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://live.cooltv.top/tv/aishang.php?id=chcdzdy
CHC高清电影,http://live.cooltv.top/tv/aishang.php?id=chcgqdy
超级电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225623/index.m3u8,11,22,33
动漫,http://epg.112114.xyz/douyu/6610883
24H欢乐不断,http://epg.112114.xyz/douyu/131977
24H欢乐不断,http://epg.112114.xyz/douyu/7298973
科幻动作经典喜剧,http://epg.112114.xyz/douyu/4332
经典科幻动作灾难,http://epg.112114.xyz/douyu/252802
童年回忆,http://epg.112114.xyz/douyu/10395973
科幻影视,http://epg.112114.xyz/douyu/3508304
60帧极致蓝光,http://epg.112114.xyz/douyu/747764
经典神剧,http://epg.112114.xyz/douyu/3700024
国语超清动画电影,http://epg.112114.xyz/douyu/6449849
华语经典,http://epg.112114.xyz/douyu/434971


👶  少儿,#genre#
北京卡酷少儿,http://39.135.138.60:18890/PLTV/88888888/224/3221225677/index.m3u8?zbeid
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
哈哈炫动,http://39.135.138.59:18890/PLTV/88888910/224/3221225720/index.m3u8
金鹰卡通,http://39.134.115.163:8080/PLTV/88888910/224/3221225721/index.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8?zjiangsd
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
狮子王国,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
熊大过年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
云朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/360p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787

🏂  体育,#genre#
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8?zshangd
精品体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225709/index.m3u8
精品体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225709/index.m3u8
超级体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225622/index.m3u8
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8
五星体育,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001018/index.m3u8?
五星体育,http://39.134.136.160:6610/000000001000/5000000010000017540/index.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
五星体育,http://[2409:8c3c:1300:806:74::b]/liveplay-kk.rtxapp.com/live/program/live/wxtyhd8m/8000000/mnf.m3u8?
新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8?zshangd
新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
劲爆体育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jbtyhd/4000000/mnf.m3u8
劲爆体育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jbtyhd/2300000/mnf.m3u8
咪咕体育,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225895/index.m3u8
咪咕体育,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/wh7f454c46tw1758408081_1139282982/ott.mobaibox.com/PLTV/3/224/3221228206/index.m3u8?icpid=3&RTS=1674386168&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
咪咕体育,http://117.136.156.35:80/000000001000/3000000010000005180/index.m3u8
咪咕体育,http://39.135.134.67/000000001000/3000000001000028638/index.m3u8

🏖  埋堆堆,#genre#
西游记,https://epg.112114.xyz/huya/23865036
楚汉骄雄,https://epg.112114.xyz/huya/23740156
状王宋世杰,https://epg.112114.xyz/huya/23734183
状王宋世杰,https://epg.112114.xyz/huya/23735153
食为奴,https://epg.112114.xyz/huya/23865058
乾隆大帝,https://epg.112114.xyz/huya/23860049
西游记,https://epg.112114.xyz/huya/23734246
降魔的,https://epg.112114.xyz/huya/23734211
神雕侠侣,https://epg.112114.xyz/huya/23863796
难兄难弟,https://epg.112114.xyz/huya/23829447
杨家将,https://epg.112114.xyz/huya/23865164
僵尸,https://epg.112114.xyz/huya/23865152
埋堆堆1,https://epg.112114.xyz/huya/23735126
埋堆堆2,https://epg.112114.xyz/huya/23728660
埋堆堆3,https://epg.112114.xyz/huya/23749068
埋堆堆4,https://epg.112114.xyz/huya/23903123
埋堆堆5,https://epg.112114.xyz/huya/23728674
埋堆堆6,https://epg.112114.xyz/huya/23735181
埋堆堆7,https://epg.112114.xyz/huya/23865080
埋堆堆8,https://epg.112114.xyz/huya/23829543
埋堆堆9,https://epg.112114.xyz/huya/23734256
埋堆堆10,https://epg.112114.xyz/huya/23749083
埋堆堆11,https://epg.112114.xyz/huya/23860039
埋堆堆12,https://epg.112114.xyz/huya/23863778
埋堆堆13,https://epg.112114.xyz/huya/23863818
埋堆堆14,https://epg.112114.xyz/huya/23903183
埋堆堆15,https://epg.112114.xyz/huya/23863787
埋堆堆16,https://epg.112114.xyz/huya/23903130
埋堆堆17,https://epg.112114.xyz/huya/23734169
埋堆堆18,https://epg.112114.xyz/huya/23865142
埋堆堆19,https://epg.112114.xyz/huya/23903196
埋堆堆20,https://epg.112114.xyz/huya/23865179
埋堆堆21,https://epg.112114.xyz/huya/23865171
埋堆堆22,https://epg.112114.xyz/huya/23864973
埋堆堆23,https://epg.112114.xyz/huya/23863804
埋堆堆24,https://epg.112114.xyz/huya/23865161
埋堆堆25,https://epg.112114.xyz/huya/23734176
埋堆堆1,http://43.128.40.42:198/虎牙直播/huya.php?id=23749096
埋堆堆2,http://43.128.40.42:198/虎牙直播/huya.php?id=23735126
埋堆堆3,http://43.128.40.42:198/虎牙直播/huya.php?id=23865152
埋堆堆4,http://43.128.40.42:198/虎牙直播/huya.php?id=23903196
埋堆堆5,http://43.128.40.42:198/虎牙直播/huya.php?id=23740156
